0.700000, 0.002559,
0.703000, 0.002559,
0.706000, 0.002566,
0.709000, 0.002570,
0.712000, 0.002575,
0.715000, 0.002579,
0.718000, 0.002584,
0.721000, 0.002588,
0.724000, 0.002593,
0.727000, 0.002597,
0.730000, 0.002602,
0.733000, 0.002606,
0.736000, 0.002611,
0.739000, 0.002615,
0.742000, 0.002620,
0.745000, 0.002624,
0.748000, 0.002629,
0.751000, 0.002633,
0.754000, 0.002638,
0.757000, 0.002642,
0.760000, 0.002647,
0.763000, 0.002651,
0.766000, 0.002656,
0.769000, 0.002660,
0.772000, 0.002665,
0.775000, 0.002669,
0.778000, 0.002674,
0.781000, 0.002678,
0.784000, 0.002683,
0.787000, 0.002687,
0.790000, 0.002692,
0.793000, 0.002696,
0.796000, 0.002701,
0.799000, 0.002705,
0.802000, 0.002710,
0.805000, 0.002714,
0.808000, 0.002719,
0.811000, 0.002723,
0.814000, 0.002728,
0.817000, 0.002732,
0.820000, 0.002737,
0.823000, 0.002741,
0.826000, 0.002746,
0.829000, 0.002750,
0.832000, 0.002755,
0.835000, 0.002759,
0.838000, 0.002764,
0.841000, 0.002768,
0.844000, 0.002773,
0.847000, 0.002777,
0.850000, 0.002782,
0.853000, 0.002786,
0.856000, 0.002791,
0.859000, 0.002796,
0.862000, 0.002800,
0.865000, 0.002805,
0.868000, 0.002809,
0.871000, 0.002814,
0.874000, 0.002818,
0.877000, 0.002823,
0.880000, 0.002827,
0.883000, 0.002832,
0.886000, 0.002836,
0.889000, 0.002841,
0.892000, 0.002845,
0.895000, 0.002850,
0.898000, 0.002854,
0.901000, 0.002859,
0.904000, 0.002863,
0.907000, 0.002868,
0.910000, 0.002872,
0.913000, 0.002877,
0.916000, 0.002881,
0.919000, 0.002886,
0.922000, 0.002890,
0.925000, 0.002895,
0.928000, 0.002899,
0.931000, 0.002904,
0.934000, 0.002908,
0.937000, 0.002913,
0.940000, 0.002917,
0.943000, 0.002922,
0.946000, 0.002926,
0.949000, 0.002931,
0.952000, 0.002935,
0.955000, 0.002940,
0.958000, 0.002944,
0.961000, 0.002949,
0.964000, 0.002953,
0.967000, 0.002958,
0.970000, 0.002962,
0.973000, 0.002967,
0.976000, 0.002971,
0.979000, 0.002976,
0.982000, 0.002980,
0.985000, 0.002985,
0.988000, 0.002989,
0.991000, 0.002994,
0.994000, 0.002999,
0.997000, 0.003003,
1.000000, 0.003008,
